UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,HeuristicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
44589.5,44589.5,0,45174.5,44588.8,1.29664,19890.5,24699,3,67209,22910,66031,33131,103.124,12.5356,10,10,8,0.5
