UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,HeuristicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
22000,22005,-0.0227273,22255,21994,1.17277,11373,10627,5,25036,14005,24552,18251,19.1459,4.24672,5,10,3,1
