UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,HeuristicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
18514,18514,0,19368,18373.2,5.13617,14458,4056,55,41656,7962,23050,18247,117.923,1.00215,8,5,8,2
