UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,HeuristicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
6490.5,6490.5,0,6490.5,6490.5,0,2133.5,4357,1,6605,6605,6573,6213,6.18405,6.16413,2,8,5,0.5
