UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,HeuristicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
26386,26386,0,26419,26386,0.12491,8135,18251,1,14473,14473,480,13961,2.58674,2.5417,2,10,8,1
