UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,HeuristicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
22456,22456,0,22775,22456,1.40066,15892,6564,1,5604,5604,5437,5037,0.636878,0.626806,5,5,5,2
