UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
19631,19631,0,19837.5,19631,1.04096,7924,11707,1,5670,5670,4880,27.3386,27.2933,8,10,8,0.5
