UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
35258,35258,0,35872.5,35258,1.71301,14214,21044,1,6680,6680,5760,31.936,31.8581,8,10,3,0.5
