UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
15111,15111,0,15115,15111,0.0264638,9030,6081,1,1404,1404,960,0.929597,0.924796,8,5,3,1
