UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
10408.5,10408.5,0,10421.5,10408.5,0.124742,5105.5,5303,1,1820,1820,1440,1.66114,1.65526,8,5,5,0.5
