UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
20088,19896.6,0.95295,20088,19896.6,0.95295,0,0,1,4585,4585,3840,15.2102,15.1714,8,10,8,1
