UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
4298,4298,0,4298,4298,0,1050,3248,1,273,273,220,0.155719,0.154456,2,5,8,0.5
