UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
37444,37444,0,37725.5,37435.2,0.769374,15807,21637,3,45370,6330,44240,76.5897,9.14278,8,10,8,0.5
