UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
17500,17500,0,17510,17500,0.0571102,11070,6430,1,2057,2057,1400,1.1918,1.18382,5,8,8,2
