UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
24255,24255,0,24255,24255,0,15220,9035,1,628,628,600,0.659394,0.657293,2,10,3,2
