UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
3654,3654,0,3654,3654,1.24452e-14,2598,1056,1,233,233,210,0.117387,0.116482,2,5,5,2
