UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
8245,8245,0,8245,8245,0,3439,4806,1,905,905,820,1.07827,1.07499,2,8,8,1
