UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
13011,13013,-0.0153716,13031.5,13008,0.180332,6021,6990,3,8518,2118,8187,4.24959,1.00049,8,5,5,0.5
