UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
30020,30020,0,30090,30020,0.232635,16302,13718,1,3196,3196,2560,1.65999,1.64603,8,8,3,1
