UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
10379.5,10379.5,0,10379.5,10379.5,0,3564.5,6815,1,745,745,573,0.373445,0.371751,5,5,5,0.5
