UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
16340,16340,0,16422,16340,0.49933,10670,5670,1,1970,1970,1600,15.5908,15.5858,8,5,3,1
