UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
8489,8489,0,8496,8489,0.0823917,5936,2553,1,1084,1084,640,4.69414,4.69077,8,5,3,2
