UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
35252,35252,0,35557,35252,0.857778,21224,14028,1,3592,3592,2960,10.4626,10.4468,8,8,3,1
