UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
35637,35637,0,35706,35637,0.193245,18638,16999,1,3215,3215,2480,7.35789,7.34181,8,8,8,1
