UB,LB,gap(%),InitObj,RootLB,gap_lb(%),AlphaSumServiceTime,SumProductionCost,NumNodes,AllColumn,RootColumn,DynamicColumn,AllTime,RootTime,Mach,Job_rate,Fam,pre_factor
45710,45710,0,45752,45710,0.0917993,21168,24542,1,7616,7616,6843,23.1799,23.0829,8,10,5,1
